text,label
是在做活动是买的还是很优惠 物流速度很快 京东物流必须赞一个 上门的装修师傅很亲和 售后也很耐心 购买体验是非常不错的 画面还是蛮清晰 而且遥控器反应速度快 看电影看电视剧都可以下一个当贝影视快搜搜得到 而且风行的这款电视在网上的评论也都是蛮好 属于高性价比的那一种,1
什么也不说，绝对5星，我在网上经过几天的评比还是决定对暴风50X下手，11号下单12号下午就到，京东之快，送货员还在我家门口等了二十几分钟，不但没生气还同我把电视检查无质量问题才付款，我自己不会装座架（笨）就打电话给京东，十几分钟就来人免费安装了，服务一流，电视图像音效都让我很满意，我决定今后都在京东购物了。,1
质量完美快递速度快服务态度超级好,1
双12买的小米4，55寸，4.9mm超薄电视，中间电视出现点问题，后来妥善解决了，试看了不错，语音功能非常先进挺好的,1
不错哦！大气欧美潮流！,1
电视收到了，屏幕分辨率很高。建议大家购买。,1
画质清晰，音响效果好，屏幕大 ，装在房间里，感觉在看电影一样的！,1
物美价廉，快递真快，售后服务好,1
还不错。给爷爷奶奶用够了,1
去年买了一台，今年又给老家里一次买了两台，性价比不错，推荐,1
挺好的，看的很清晰，给老人买的，大小也比较合适。就是安装的时候别再单收60元上门费就更好了。这钱收的让老头很不爽，不如揉在电视里。,1
朋友在这家店买了说很好.我果断买了两个.物流超快.昨天下单今天就到了.插电连个无线网就可以用.很舒服很方便！,1
送货员，非常给力，一直等到调试好才走,1
第一次京东买电视，收到了后功能还很多，很满意的一次大家电。,1
特价满便宜的，挂在房间墙上不显小，看过再来追评,1
感觉还好，晚上下单，隔天就送到了！,1
电视机很快就收到了，感谢送货师傅冒雨送货，辛苦了。电视机外观很漂亮，图像清晰，超级满意。,1
物流真不错，特别的快，而且价格也可以。最主要是送货上门，真心给力，希望越办越好。让我们也能得到更多的实惠。,1
电视的质量一路既往的好非常不错,1
给新装修的店里买的电视，送货师傅和安装师傅的服务都很到位，安装完调试好师傅才走，以后电视还买TCL,1
还不错吧，索尼的牌子还是过硬的,1
一天就到了，约了师傅来调试也调试好了，总体来说还不错，性价比挺好的,1
第二次在京东买大家电了，配送及时服务好。看了两三天才来评价！满意5星。,1
电视非常完美，这是第三台了。之前怕质量画面。用过之后放心了。加上京东自营的商品，质量售后更有保障。还有三年VIP会员。超值。,1
风行电视，里边新电影更新不见快，比电脑的还快，内容很丰富，不错的选择,1
电视清晰度高，色彩好。暴风的售后不错哦。底座装不上，打了售后电话解决了。,1
买来准备新房用的，发货物流都很快，安装师傅也很及时来安装。目前还没使用，用了再来追评。,1
不错,1
收到，物流很快，电视还没有安装先给好评！,1
双11买下的，今天新家装好网线，特意用过后再来评价，画质很清，音效收听也很清。物流超快的，服务态度好好，保护着电视帮我通电验收，比我还紧张哈哈。安装师傅也非常好，由于没零钱，还少收了我10块安装费,1
老人比较满意，长虹电器都不错,1
质量好，画质清晰，不错,1
配置色值都不错，千元机值得入手。,1
很好，性价比很高。。。。,1
电视机很不错的，很赞的,1
只能说早买早享受了，原本的打算是买32寸的，其实也就是在卧室用的，后来看了一下，全高清屏，不买这个还买啥，确实好棒，画面清晰，送货及时，都是很好的一次购物。放蓝光片也清晰的不得了。好，很好。,1
双12买的，便宜100块钱。还算可以吧。,1
可以，颜值高，颜色鲜艳靓丽，不足处蓝牙遥控器按快电视跟不上，而且放久了有点微微卡顿,1
父母很满意，显示效果不错,1
电视不错价格超级便宜实惠,1
质量可以，画面清晰流畅～,1
质量还不错，配送速度快！,1
小米电视很给力 也清晰,1
不得不说安装人员服务态度很好，我双十一下的单，13号就通知我收货，由于我上班没有时间接收，和配送员沟通后，特地调了时间送货，安装也特别专业。之前选了好多牌子作比较，最后选定了创维。开箱验机，外观设计很漂亮，超薄，屏幕清晰度高，不刺眼，并且语音功能超级喜欢。特别适合老人和孩子，电视机反应灵敏，一点都不卡。挂在影视墙上，特显档次。价格很接地气，性价比很高，比实体店便宜很多。电视机真的很不错，真的很不错，支持国货！很愉快的一次购物。,1
不错,1
大品牌就是让人放心，京东的送货又快又好。送货员等了我二十多分钟态度一样的好。,1
非常漂亮的电视机，比商场便宜多了，可以的,1
发货快，物流迅速，送货入户贴心，通电试机看了下效果，还不错，其余功能性能等挂好用段时间再评论吧。这里要对TcL批一下，一个挂架而已，竟然踢出标配名单，搞得需要的还得另外掏银子买！鄙视！,1
买了三台了，很不错，打游戏机很爽。主要是屏很清晰，比之前的电视清晰多了，配上索尼的游戏机很棒，足球游戏细节很到位，总之，棒棒棒，值得买,1
特意使用半个月后才来评价的，图像很清晰，没有卡顿，可以装的软件很多，家人都很满意，视频泛白可能是手机问题，实际效果比照片还好。很满意，11月活动买的很划算。,1
不错，很清晰，音质也可以,1
不错不错，速度挺快，挺清晰的，物流给力，外包装完整，花了150元装了挂墙,1
东西是好东西,1
还不错，看起来也可以，也不贵，自己觉得物有所值，。。。特意买了对比了一下，不错，还可以弄u盘。。。。,1
电视机够便宜，清晰度高，大小适合，非常满意。还送三年会员。,1
还不错，物美价廉,1
送货快，不是我用的，所以应该没问题吧。,1
还不错！效果不错,1
不错，还没连网，很期待，高清，还会在来的。,1
东西很好，价格很便宜 做工很细致 用着很不错 我很满意。,1
电视很给力啊，完美屏，没有任何坏点和漏光，画质清晰，声效也非常好。关键是做工很精细，不输任何一家电视大厂，总体性价比非常高,1
双12拍的电视，15号上午就到了。快递小哥搬进来仔细的开箱验外观。售后服务也很到位，打电话安装，不一会就来了。由衷的感谢。电视画质真心的不错。互联网电视挺方便。孩子的儿童节目随便看。总的来说是一次愉快的购物。,1
电视反映速度快，价位与物品成正比。准备再买一台放父母房间里！,1
家电都在京东买，质量好，快递态度很好。信赖京东,1
超值，现在的价格买不到了，客厅刚合适,1
不错不错！,1
宝贝收到了，非常满意，创维值得信赖。,1
电视还没用，价格挺实惠,1
与预期相符，非常满意，0k,1
给朋友买的、反馈说很不错、这个价格也很划算、,1
送货速度很快，东西质量也很好，好评?,1
画面很清晰,1
目前看来还不错，值得购买，看起效果也很好，清晰。,1
送货很快，师傅来了就按照我们的要求直接把电视挂墙上了，非常好！,1
不错,1
很喜欢，物流超棒，配送人员服务很好,1
电视前天晚上下单，昨天上午都送过来了，快递很赞，等安装好了再来追评,1
这款电视特别不错，画质特别清晰。画面特别不错。相当喜欢。49英寸也显得特别大气。很薄。跟我家的客厅很配！外观很舒服。电视的内容也特别多，很好看。电影种类很多。总之一万个满意！！！ 2017-12-23 17:56:59 追加： D49Y。特别不错的一款风行电视。,1
电视不错，画面清晰，孩子们很喜欢，曲面屏效果不错，和以前的电视好多了，做工也不错,1
"因为搬新家所以购买了创维58H7　58寸电视。58h7，cpu是a73，内存ddr4，电视机整体设计时尚，显示效果很惊，4K高清片源,清晰度非常好，色彩非常鲜艳，看起来好有立体感，身临其境感觉，特别是图片显示，也是4K高清图，色彩异常靓丽。酷开5.8的系统，系统响应速度很快，资源挺多的。视觉无边框，我比较喜欢，无边界方显大视野；2GDDR4+8GFLASH，配置好电视才能运行快；电视外表整体做工还行，拥有HDR技术，广色域技术，4KMEMC，色彩好，拥有HDR技术，广色域技术，4KMEMC，画质清晰音质也还好杜比解码+DTS解码，立体环绕音效，搭载酷开系统5.8。科技感太强了，图像超清晰，音效也超级棒，关键是后台内容也很丰富，非常满意。相信品牌的力量，物美价廉，这款电视做到了!",1
清晰度不错，就是能安装的应用太少了，还以为和智能盒子一样呢，不知道能不能用U口安装其他应用,1
"H7系列电视性价比应该是领先的，造型漂亮，够大，安装师傅也比较职业，好的电视挂架不便宜啊。采用GOP技术无边框设计，12mm薄款机身，搭配25核超强配置（2CPU+6GPU+5VPU+12协处理器），2G DDR4运行内存和8G存储内存，保证电视运行基本无卡顿现象，功能包括有HDR高动态光照渲染技术使得画面更真实更艳丽，广色域技术让电视色彩过渡更加自然,MEMC运动补偿技术看高速画面减少拖尾。",1
